AFP_1/encode	AFP
GATA_disc6/encode	GATA5
GATA_disc6/encode	GATA6
GATA_known1/encode	GATA1
GATA_known1/encode	GATA2
GATA_known1/encode	GATA3
GATA_known1/encode	GATA4
GATA_known1/encode	GATA5
GATA_known1/encode	GATA6
GATA_known10/encode	GATA1
GATA_known10/encode	GATA2
GATA_known10/encode	GATA3
GATA_known10/encode	GATA4
GATA_known10/encode	GATA5
GATA_known10/encode	GATA6
GATA_known4/encode	GATA1
GATA_known4/encode	GATA2
GATA_known4/encode	GATA3
GATA_known4/encode	GATA4
GATA_known4/encode	GATA5
GATA_known4/encode	GATA6
GATA_known4/encode	LMO2
GATA_known5/encode	GATA1
GATA_known5/encode	GATA2
GATA_known5/encode	GATA3
GATA_known5/encode	GATA4
GATA_known5/encode	GATA5
GATA_known5/encode	GATA6
GATA_known8/encode	GATA1
GATA_known8/encode	GATA2
GATA_known8/encode	GATA3
GATA_known8/encode	GATA4
GATA_known8/encode	GATA5
GATA_known8/encode	GATA6
GATA_known9/encode	GATA1
GATA_known9/encode	GATA2
GATA_known9/encode	GATA3
GATA_known9/encode	GATA4
GATA_known9/encode	GATA5
GATA_known9/encode	GATA6
GCM1/MA0646.1/Jaspar	GCM1
GCM1/MA0646.1/Jaspar	GCM2
GCM1_3/encode	GCM1
GCM1_3/encode	GCM2
GCM1_CEBPB_1/taiple	CEBPA
GCM1_CEBPB_1/taiple	CEBPB
GCM1_CEBPB_1/taiple	CEBPD
GCM1_CEBPB_1/taiple	CEBPE
GCM1_CEBPB_1/taiple	GCM1
GCM1_CEBPB_1/taiple	GCM2
GCM1_CEBPB_2/taiple	CEBPA
GCM1_CEBPB_2/taiple	CEBPB
GCM1_CEBPB_2/taiple	CEBPD
GCM1_CEBPB_2/taiple	CEBPE
GCM1_CEBPB_2/taiple	GCM1
GCM1_CEBPB_2/taiple	GCM2
GCM1_CEBPB_3/taiple	CEBPA
GCM1_CEBPB_3/taiple	CEBPB
GCM1_CEBPB_3/taiple	CEBPD
GCM1_CEBPB_3/taiple	CEBPE
GCM1_CEBPB_3/taiple	GCM1
GCM1_CEBPB_3/taiple	GCM2
GCM1_ELF1_1/taiple	ELF1
GCM1_ELF1_1/taiple	ELF2
GCM1_ELF1_1/taiple	ELF4
GCM1_ELF1_1/taiple	ELK1
GCM1_ELF1_1/taiple	ELK3
GCM1_ELF1_1/taiple	ELK4
GCM1_ELF1_1/taiple	ERG
GCM1_ELF1_1/taiple	ETS1
GCM1_ELF1_1/taiple	ETS2
GCM1_ELF1_1/taiple	ETV1
GCM1_ELF1_1/taiple	ETV4
GCM1_ELF1_1/taiple	ETV5
GCM1_ELF1_1/taiple	FEV
GCM1_ELF1_1/taiple	FLI1
GCM1_ELF1_1/taiple	GABPA
GCM1_ELF1_1/taiple	GCM1
GCM1_ELF1_1/taiple	GCM2
GCM1_ELF1_1/taiple	SPDEF
GCM1_ELF1_2/taiple	ELF1
GCM1_ELF1_2/taiple	ELF2
GCM1_ELF1_2/taiple	ELF4
GCM1_ELF1_2/taiple	GCM1
GCM1_ELF1_2/taiple	GCM2
GCM1_ELF1_3/taiple	ELF1
GCM1_ELF1_3/taiple	ELF2
GCM1_ELF1_3/taiple	ELF4
GCM1_ELF1_3/taiple	GCM1
GCM1_ELF1_3/taiple	GCM2
GCM1_ELK1_1/taiple	ELK1
GCM1_ELK1_1/taiple	ELK3
GCM1_ELK1_1/taiple	ELK4
GCM1_ELK1_1/taiple	GCM1
GCM1_ELK1_1/taiple	GCM2
GCM1_ELK3_1/taiple	ELK1
GCM1_ELK3_1/taiple	ELK3
GCM1_ELK3_1/taiple	ELK4
GCM1_ELK3_1/taiple	GCM1
GCM1_ELK3_1/taiple	GCM2
GCM1_ETV7_1/taiple	GCM1
GCM1_ETV7_1/taiple	GCM2
GCM1_FIGLA_1/taiple	FIGLA
GCM1_FIGLA_1/taiple	GCM1
GCM1_FIGLA_1/taiple	GCM2
GCM1_FIGLA_10/taiple	FIGLA
GCM1_FIGLA_10/taiple	GCM1
GCM1_FIGLA_10/taiple	GCM2
GCM1_FIGLA_2/taiple	FIGLA
GCM1_FIGLA_2/taiple	GCM1
GCM1_FIGLA_2/taiple	GCM2
GCM1_FIGLA_3/taiple	FIGLA
GCM1_FIGLA_3/taiple	GCM1
GCM1_FIGLA_3/taiple	GCM2
GCM1_FIGLA_4/taiple	FIGLA
GCM1_FIGLA_4/taiple	GCM1
GCM1_FIGLA_4/taiple	GCM2
GCM1_FIGLA_6/taiple	FIGLA
GCM1_FIGLA_6/taiple	GCM1
GCM1_FIGLA_6/taiple	GCM2
GCM1_FIGLA_8/taiple	FIGLA
GCM1_FIGLA_8/taiple	GCM1
GCM1_FIGLA_8/taiple	GCM2
GCM1_FOXI1_1/taiple	FOXI1
GCM1_FOXI1_1/taiple	FOXL2
GCM1_FOXI1_1/taiple	GCM1
GCM1_FOXI1_1/taiple	GCM2
GCM1_FOXI1_2/taiple	FOXI1
GCM1_FOXI1_2/taiple	FOXL2
GCM1_FOXI1_2/taiple	FOXO1
GCM1_FOXI1_2/taiple	FOXO3
GCM1_FOXI1_2/taiple	FOXO4
GCM1_FOXI1_2/taiple	FOXO6
GCM1_FOXI1_2/taiple	GCM1
GCM1_FOXI1_2/taiple	GCM2
GCM1_FOXI1_4/taiple	FOXI1
GCM1_FOXI1_4/taiple	FOXL2
GCM1_FOXI1_4/taiple	GCM1
GCM1_FOXI1_4/taiple	GCM2
GCM1_HOXA13_1/taiple	GCM1
GCM1_HOXA13_1/taiple	GCM2
GCM1_HOXA13_1/taiple	HOXA13
GCM1_HOXA13_1/taiple	HOXB13
GCM1_HOXA13_1/taiple	HOXC13
GCM1_HOXA13_1/taiple	HOXD13
GCM1_HOXA2_1/taiple	GCM1
GCM1_HOXA2_1/taiple	GCM2
GCM1_HOXA2_1/taiple	GSX1
GCM1_HOXA2_1/taiple	GSX2
GCM1_HOXA2_1/taiple	HOXA1
GCM1_HOXA2_1/taiple	HOXA2
GCM1_HOXA2_1/taiple	HOXA3
GCM1_HOXA2_1/taiple	HOXA4
GCM1_HOXA2_1/taiple	HOXA5
GCM1_HOXA2_1/taiple	HOXA6
GCM1_HOXA2_1/taiple	HOXA7
GCM1_HOXA2_1/taiple	HOXB2
GCM1_HOXA2_1/taiple	HOXB3
GCM1_HOXA2_1/taiple	HOXB4
GCM1_HOXA2_1/taiple	HOXB5
GCM1_HOXA2_1/taiple	HOXB6
GCM1_HOXA2_1/taiple	HOXB7
GCM1_HOXA2_1/taiple	HOXB8
GCM1_HOXA2_1/taiple	HOXC4
GCM1_HOXA2_1/taiple	HOXC5
GCM1_HOXA2_1/taiple	HOXC6
GCM1_HOXA2_1/taiple	HOXC8
GCM1_HOXA2_1/taiple	HOXD3
GCM1_HOXA2_1/taiple	HOXD4
GCM1_HOXA2_1/taiple	HOXD8
GCM1_HOXA2_1/taiple	PDX1
GCM1_HOXB13_2/taiple	GCM1
GCM1_HOXB13_2/taiple	GCM2
GCM1_HOXB13_2/taiple	HOXA13
GCM1_HOXB13_2/taiple	HOXB13
GCM1_HOXB13_2/taiple	HOXC13
GCM1_HOXB13_2/taiple	HOXD13
GCM1_HOXB13_3/taiple	GCM1
GCM1_HOXB13_3/taiple	GCM2
GCM1_HOXB13_3/taiple	HOXA13
GCM1_HOXB13_3/taiple	HOXB13
GCM1_HOXB13_3/taiple	HOXC13
GCM1_HOXB13_3/taiple	HOXD13
GCM1_MAX_1/taiple	GCM1
GCM1_MAX_1/taiple	GCM2
GCM1_MAX_1/taiple	MAX
GCM1_MAX_2/taiple	GCM1
GCM1_MAX_2/taiple	GCM2
GCM1_MAX_2/taiple	MAX
GCM1_MAX_3/taiple	GCM1
GCM1_MAX_3/taiple	GCM2
GCM1_MAX_3/taiple	MAX
GCM1_NHLH1_1/taiple	GCM1
GCM1_NHLH1_1/taiple	GCM2
GCM1_NHLH1_1/taiple	NHLH1
GCM1_NHLH1_2/taiple	GCM1
GCM1_NHLH1_2/taiple	GCM2
GCM1_NHLH1_2/taiple	NHLH1
GCM1_ONECUT2_1/taiple	GCM1
GCM1_ONECUT2_1/taiple	GCM2
GCM1_ONECUT2_1/taiple	ONECUT1
GCM1_ONECUT2_1/taiple	ONECUT2
GCM1_ONECUT2_1/taiple	ONECUT3
GCM1_PITX1_1/taiple	ALX1
GCM1_PITX1_1/taiple	ALX3
GCM1_PITX1_1/taiple	ALX4
GCM1_PITX1_1/taiple	ARX
GCM1_PITX1_1/taiple	DMBX1
GCM1_PITX1_1/taiple	ESX1
GCM1_PITX1_1/taiple	GCM1
GCM1_PITX1_1/taiple	GCM2
GCM1_PITX1_1/taiple	ISX
GCM1_PITX1_1/taiple	PHOX2A
GCM1_PITX1_1/taiple	PHOX2B
GCM1_PITX1_1/taiple	PITX1
GCM1_PITX1_1/taiple	PITX2
GCM1_PITX1_1/taiple	PITX3
GCM1_PITX1_1/taiple	PRRX1
GCM1_PITX1_1/taiple	PRRX2
GCM1_PITX1_1/taiple	RAX
GCM1_PITX1_1/taiple	SHOX2
GCM1_PITX1_1/taiple	UNCX
GCM1_PITX1_1/taiple	VSX1
GCM1_PITX1_1/taiple	VSX2
GCM1_PITX1_2/taiple	ALX1
GCM1_PITX1_2/taiple	ALX3
GCM1_PITX1_2/taiple	ALX4
GCM1_PITX1_2/taiple	ARX
GCM1_PITX1_2/taiple	DMBX1
GCM1_PITX1_2/taiple	ESX1
GCM1_PITX1_2/taiple	GCM1
GCM1_PITX1_2/taiple	GCM2
GCM1_PITX1_2/taiple	ISX
GCM1_PITX1_2/taiple	PHOX2A
GCM1_PITX1_2/taiple	PHOX2B
GCM1_PITX1_2/taiple	PITX1
GCM1_PITX1_2/taiple	PITX2
GCM1_PITX1_2/taiple	PITX3
GCM1_PITX1_2/taiple	PRRX1
GCM1_PITX1_2/taiple	PRRX2
GCM1_PITX1_2/taiple	RAX
GCM1_PITX1_2/taiple	SHOX2
GCM1_PITX1_2/taiple	UNCX
GCM1_PITX1_2/taiple	VSX1
GCM1_PITX1_2/taiple	VSX2
GCM1_PITX1_3/taiple	ALX1
GCM1_PITX1_3/taiple	ALX3
GCM1_PITX1_3/taiple	ALX4
GCM1_PITX1_3/taiple	ARX
GCM1_PITX1_3/taiple	DMBX1
GCM1_PITX1_3/taiple	ESX1
GCM1_PITX1_3/taiple	GCM1
GCM1_PITX1_3/taiple	GCM2
GCM1_PITX1_3/taiple	ISX
GCM1_PITX1_3/taiple	PHOX2A
GCM1_PITX1_3/taiple	PHOX2B
GCM1_PITX1_3/taiple	PITX1
GCM1_PITX1_3/taiple	PITX2
GCM1_PITX1_3/taiple	PITX3
GCM1_PITX1_3/taiple	PRRX1
GCM1_PITX1_3/taiple	PRRX2
GCM1_PITX1_3/taiple	RAX
GCM1_PITX1_3/taiple	SHOX2
GCM1_PITX1_3/taiple	UNCX
GCM1_PITX1_3/taiple	VSX1
GCM1_PITX1_3/taiple	VSX2
GCM1_SOX2_1/taiple	GCM1
GCM1_SOX2_1/taiple	GCM2
GCM1_SOX2_1/taiple	SOX1
GCM1_SOX2_1/taiple	SOX14
GCM1_SOX2_1/taiple	SOX15
GCM1_SOX2_1/taiple	SOX2
GCM1_SOX2_1/taiple	SOX21
GCM1_SOX2_1/taiple	SOX3
GCM1_SOX2_1/taiple	SRY
GCM1_SPDEF_1/taiple	GCM1
GCM1_SPDEF_1/taiple	GCM2
GCM1_SPDEF_1/taiple	SPDEF
GCM1_SPDEF_2/taiple	GCM1
GCM1_SPDEF_2/taiple	GCM2
GCM1_SPDEF_2/taiple	SPDEF
GCM1_TBX21_1/taiple	EOMES
GCM1_TBX21_1/taiple	GCM1
GCM1_TBX21_1/taiple	GCM2
GCM1_TBX21_1/taiple	TBR1
GCM1_TBX21_1/taiple	TBX21
GCM1_TBX21_2/taiple	EOMES
GCM1_TBX21_2/taiple	GCM1
GCM1_TBX21_2/taiple	GCM2
GCM1_TBX21_2/taiple	TBR1
GCM1_TBX21_2/taiple	TBX21
GCM2_DLX2_1/taiple	DLX1
GCM2_DLX2_1/taiple	DLX2
GCM2_DLX2_1/taiple	DLX3
GCM2_DLX2_1/taiple	DLX4
GCM2_DLX2_1/taiple	DLX5
GCM2_DLX2_1/taiple	DLX6
GCM2_DLX2_1/taiple	GCM1
GCM2_DLX2_1/taiple	GCM2
GCM2_DLX3_1/taiple	DLX1
GCM2_DLX3_1/taiple	DLX2
GCM2_DLX3_1/taiple	DLX3
GCM2_DLX3_1/taiple	DLX4
GCM2_DLX3_1/taiple	DLX5
GCM2_DLX3_1/taiple	DLX6
GCM2_DLX3_1/taiple	GCM1
GCM2_DLX3_1/taiple	GCM2
GCM2_DRGX_1/taiple	GCM1
GCM2_DRGX_1/taiple	GCM2
GCM2_DRGX_2/taiple	GCM1
GCM2_DRGX_2/taiple	GCM2
GCM2_E2F8_1/taiple	E2F8
GCM2_E2F8_1/taiple	GCM1
GCM2_E2F8_1/taiple	GCM2
GCM2_EOMES_1/taiple	EOMES
GCM2_EOMES_1/taiple	GCM1
GCM2_EOMES_1/taiple	GCM2
GCM2_EOMES_1/taiple	TBR1
GCM2_EOMES_1/taiple	TBX21
GCM2_HES7_1/taiple	GCM1
GCM2_HES7_1/taiple	GCM2
GCM2_HES7_1/taiple	HES7
GCM2_MAX_1/taiple	GCM1
GCM2_MAX_1/taiple	GCM2
GCM2_MAX_1/taiple	MAX
GCM2_ONECUT2_1/taiple	GCM1
GCM2_ONECUT2_1/taiple	GCM2
GCM2_ONECUT2_1/taiple	ONECUT1
GCM2_ONECUT2_1/taiple	ONECUT2
GCM2_ONECUT2_1/taiple	ONECUT3
GCM2_PITX1_1/taiple	ALX1
GCM2_PITX1_1/taiple	ALX3
GCM2_PITX1_1/taiple	ALX4
GCM2_PITX1_1/taiple	ARX
GCM2_PITX1_1/taiple	DMBX1
GCM2_PITX1_1/taiple	ESX1
GCM2_PITX1_1/taiple	GCM1
GCM2_PITX1_1/taiple	GCM2
GCM2_PITX1_1/taiple	ISX
GCM2_PITX1_1/taiple	PHOX2A
GCM2_PITX1_1/taiple	PHOX2B
GCM2_PITX1_1/taiple	PITX1
GCM2_PITX1_1/taiple	PITX2
GCM2_PITX1_1/taiple	PITX3
GCM2_PITX1_1/taiple	PRRX1
GCM2_PITX1_1/taiple	PRRX2
GCM2_PITX1_1/taiple	RAX
GCM2_PITX1_1/taiple	SHOX2
GCM2_PITX1_1/taiple	UNCX
GCM2_PITX1_1/taiple	VSX1
GCM2_PITX1_1/taiple	VSX2
GCM2_PITX1_2/taiple	ALX1
GCM2_PITX1_2/taiple	ALX3
GCM2_PITX1_2/taiple	ALX4
GCM2_PITX1_2/taiple	ARX
GCM2_PITX1_2/taiple	DMBX1
GCM2_PITX1_2/taiple	ESX1
GCM2_PITX1_2/taiple	GCM1
GCM2_PITX1_2/taiple	GCM2
GCM2_PITX1_2/taiple	ISX
GCM2_PITX1_2/taiple	PHOX2A
GCM2_PITX1_2/taiple	PHOX2B
GCM2_PITX1_2/taiple	PITX1
GCM2_PITX1_2/taiple	PITX2
GCM2_PITX1_2/taiple	PITX3
GCM2_PITX1_2/taiple	PRRX1
GCM2_PITX1_2/taiple	PRRX2
GCM2_PITX1_2/taiple	RAX
GCM2_PITX1_2/taiple	SHOX2
GCM2_PITX1_2/taiple	UNCX
GCM2_PITX1_2/taiple	VSX1
GCM2_PITX1_2/taiple	VSX2
GCM2_SOX15_1/taiple	GCM1
GCM2_SOX15_1/taiple	GCM2
GCM2_SOX15_1/taiple	SOX1
GCM2_SOX15_1/taiple	SOX14
GCM2_SOX15_1/taiple	SOX15
GCM2_SOX15_1/taiple	SOX2
GCM2_SOX15_1/taiple	SOX21
GCM2_SOX15_1/taiple	SOX3
GCM2_SOX15_1/taiple	SRY
GCM2_SOX15_2/taiple	GCM1
GCM2_SOX15_2/taiple	GCM2
GCM2_SOX15_2/taiple	SOX1
GCM2_SOX15_2/taiple	SOX14
GCM2_SOX15_2/taiple	SOX15
GCM2_SOX15_2/taiple	SOX2
GCM2_SOX15_2/taiple	SOX21
GCM2_SOX15_2/taiple	SOX3
GCM2_SOX15_2/taiple	SRY
GCM2_SOX15_3/taiple	GCM1
GCM2_SOX15_3/taiple	GCM2
GCM2_SOX15_3/taiple	SOX1
GCM2_SOX15_3/taiple	SOX14
GCM2_SOX15_3/taiple	SOX15
GCM2_SOX15_3/taiple	SOX2
GCM2_SOX15_3/taiple	SOX21
GCM2_SOX15_3/taiple	SOX3
GCM2_SOX15_3/taiple	SRY
GCM2_SOX15_4/taiple	GCM1
GCM2_SOX15_4/taiple	GCM2
GCM2_SOX15_4/taiple	SOX1
GCM2_SOX15_4/taiple	SOX14
GCM2_SOX15_4/taiple	SOX15
GCM2_SOX15_4/taiple	SOX2
GCM2_SOX15_4/taiple	SOX21
GCM2_SOX15_4/taiple	SOX3
GCM2_SOX15_4/taiple	SRY
GCM2_TBX21_2/taiple	EOMES
GCM2_TBX21_2/taiple	GCM1
GCM2_TBX21_2/taiple	GCM2
GCM2_TBX21_2/taiple	TBR1
GCM2_TBX21_2/taiple	TBX21
GCM2_TEF_1/taiple	DBP
GCM2_TEF_1/taiple	GCM1
GCM2_TEF_1/taiple	GCM2
GCM2_TEF_1/taiple	HLF
GCM2_TEF_1/taiple	TEF
GFI1B_1/encode	GFI1
GFI1B_1/encode	GFI1B
GFY-Staf(?,Zf)/Promoter/Homer	EGR1
GFY-Staf(?,Zf)/Promoter/Homer	EGR2
GFY-Staf(?,Zf)/Promoter/Homer	EGR3
GFY-Staf(?,Zf)/Promoter/Homer	EGR4
GFY-Staf(?,Zf)/Promoter/Homer	SETDB1
GLI2/MA0734.1/Jaspar	GLI1
GLI2/MA0734.1/Jaspar	GLI2
GLI2/MA0734.1/Jaspar	GLI3
GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer	GLI1
GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer	GLI2
GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer	GLI3
GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer	ZIC1
GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer	ZIC2
GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer	ZIC3
GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer	ZIC4
GLIS1/MA0735.1/Jaspar	GLIS1
GLIS1/MA0735.1/Jaspar	GLIS2
GLIS1/MA0735.1/Jaspar	GLIS3
GMEB2_1/encode	GMEB2
GMEB2_2/encode	GMEB2
GMEB2_3/encode	GMEB2
GRHL2(CP2)/HBE-GRHL2-ChIP-Seq(GSE46194)/Homer	GRHL1
GRHL2(CP2)/HBE-GRHL2-ChIP-Seq(GSE46194)/Homer	GRHL2
GTF2I_1/encode	GTF2I
GZF1_1/encode	GZF1
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	GATA1
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	GATA2
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	GATA3
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	GATA4
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	GATA5
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	GATA6
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	HDAC2
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	HMGN3
Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer	GATA1
Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer	GATA2
Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer	GATA3
Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer	GATA4
Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer	GATA5
Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer	GATA6
Gfi1/MA0038.1/Jaspar	GFI1
Gfi1/MA0038.1/Jaspar	GFI1B
Gfi1b(Zf)/HPC7-Gfi1b-ChIP-Seq(GSE22178)/Homer	GFI1
Gfi1b(Zf)/HPC7-Gfi1b-ChIP-Seq(GSE22178)/Homer	GFI1B
Gmeb1/MA0615.1/Jaspar	GMEB1
Gmeb1/MA0615.1/Jaspar	GMEB2
HDAC2_disc4/encode	HDAC2
HDAC2_disc5/encode	HDAC2
HDAC2_disc6/encode	HDAC2
HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)/Homer	TCF12
HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)/Homer	TCF3
HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)/Homer	TCF4
HERPUD1_1/encode	HERPUD1
HES1_1/encode	HES1
HES1_1/encode	HES2
HES5/MA0821.1/Jaspar	HES5
HES5/MA0821.1/Jaspar	HES7
HES5/MA0821.1/Jaspar	HEY1
HES5/MA0821.1/Jaspar	HEY2
HES5/MA0821.1/Jaspar	HEYL
HESX1_2/encode	HESX1
HESX1_2/encode	LHX2
HESX1_2/encode	LHX9
HEY1_disc2/encode	HEY1
HEY1_disc2/encode	HEY2
HEY1_disc2/encode	HEYL
HIC1_1/encode	HIC1
HIC1_2/encode	HIC1
HIC1_4/encode	HIC1
HIC2/MA0738.1/Jaspar	HIC1
HIC2/MA0738.1/Jaspar	HIC2
HIF-1b(HLH)/T47D-HIF1b-ChIP-Seq(GSE59937)/Homer	ARNT
HIF-1b(HLH)/T47D-HIF1b-ChIP-Seq(GSE59937)/Homer	ARNT2
HIF-1b(HLH)/T47D-HIF1b-ChIP-Seq(GSE59937)/Homer	EPAS1
HIF-1b(HLH)/T47D-HIF1b-ChIP-Seq(GSE59937)/Homer	HIF1A
HINFP/MA0131.2/Jaspar	HINFP
HINFP_3/encode	HINFP
HINFP_4/encode	HINFP
HLF_1/encode	DBP
HLF_1/encode	HLF
HLF_1/encode	TEF
HLTF/MA0109.1/Jaspar	HLTF
HMBOX1/MA0895.1/Jaspar	HMBOX1
HMBOX1/MA0895.1/Jaspar	HNF1A
HMBOX1/MA0895.1/Jaspar	HNF1B
HMGA1_2/encode	HMGA1
HMX3_1/encode	HMX1
HMX3_1/encode	HMX2
HMX3_1/encode	HMX3
HNF1_1/encode	HNF1A
HNF1_1/encode	HNF1B
HNF4_known10/encode	RXRA
HNF4_known10/encode	RXRB
HNF4_known10/encode	RXRG
HNF4_known16/encode	HNF4A
HNF4_known16/encode	HNF4G
HNF4_known17/encode	HNF4A
HNF4_known17/encode	HNF4G
HNF4_known21/encode	HNF4A
HNF4_known21/encode	HNF4G
HNF4a(NR),DR1/HepG2-HNF4a-ChIP-Seq(GSE25021)/Homer	HNF4A
HNF4a(NR),DR1/HepG2-HNF4a-ChIP-Seq(GSE25021)/Homer	HNF4G
HNF6(Homeobox)/Liver-Hnf6-ChIP-Seq(ERP000394)/Homer	CUX1
HNF6(Homeobox)/Liver-Hnf6-ChIP-Seq(ERP000394)/Homer	CUX2
HNF6(Homeobox)/Liver-Hnf6-ChIP-Seq(ERP000394)/Homer	ONECUT1
HNF6(Homeobox)/Liver-Hnf6-ChIP-Seq(ERP000394)/Homer	ONECUT2
HNF6(Homeobox)/Liver-Hnf6-ChIP-Seq(ERP000394)/Homer	ONECUT3
HOX13_MEIS1_1/taiple	MEIS1
HOX13_MEIS1_1/taiple	MEIS2
HOX13_MEIS1_1/taiple	MEIS3
HOX13_MEIS1_1/taiple	PKNOX1
HOX13_MEIS1_1/taiple	PKNOX2
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	GSX1
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	GSX2
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXA1
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXA2
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXA3
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXA4
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXA5
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXA6
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXA7
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXB2
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXB3
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXB4
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXB5
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXB6
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXB7
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXB8
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXC4
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXC5
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXC6
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXC8
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXD3
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXD4
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXD8
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	PBX4
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	PDX1
HOXA3_1/encode	GSX1
HOXA3_1/encode	GSX2
HOXA3_1/encode	HOXA1
HOXA3_1/encode	HOXA2
HOXA3_1/encode	HOXA3
HOXA3_1/encode	HOXA4
HOXA3_1/encode	HOXA5
HOXA3_1/encode	HOXA6
HOXA3_1/encode	HOXA7
HOXA3_1/encode	HOXB2
HOXA3_1/encode	HOXB3
HOXA3_1/encode	HOXB4
HOXA3_1/encode	HOXB5
HOXA3_1/encode	HOXB6
HOXA3_1/encode	HOXB7
HOXA3_1/encode	HOXB8
HOXA3_1/encode	HOXC4
HOXA3_1/encode	HOXC5
HOXA3_1/encode	HOXC6
HOXA3_1/encode	HOXC8
HOXA3_1/encode	HOXD3
HOXA3_1/encode	HOXD4
HOXA3_1/encode	HOXD8
HOXA3_1/encode	PDX1
HOXA3_EOMES_1/taiple	EOMES
HOXA3_EOMES_1/taiple	GSX1
HOXA3_EOMES_1/taiple	GSX2
HOXA3_EOMES_1/taiple	HOXA1
HOXA3_EOMES_1/taiple	HOXA2
HOXA3_EOMES_1/taiple	HOXA3
HOXA3_EOMES_1/taiple	HOXA4
HOXA3_EOMES_1/taiple	HOXA5
HOXA3_EOMES_1/taiple	HOXA6
HOXA3_EOMES_1/taiple	HOXA7
HOXA3_EOMES_1/taiple	HOXB2
HOXA3_EOMES_1/taiple	HOXB3
