AFP_1/encode	Afp
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Hoxb5
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Hoxb6
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Hoxb7
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Hoxb8
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Hoxc4
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Hoxc5
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Hoxc6
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Hoxc8
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Hoxd1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Hoxd3
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Hoxd4
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Hoxd8
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Isx
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Lbx1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Lbx2
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Lhx1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Lhx2
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Lhx3
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Lhx4
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Lhx6
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Lhx8
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Lhx9
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Lmx1a
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Lmx1b
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Meox1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Meox2
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Mixl1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Mnx1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Msx1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Msx2
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Nkx6-1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Nkx6-2
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Nkx6-3
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Noto
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Pax3
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Pax4
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Pax7
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Pdx1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Phox2a
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Phox2b
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Pitx1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Pitx2
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Pitx3
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Pou2f1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Pou2f2
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Pou2f3
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Pou3f1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Pou3f2
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Pou3f3
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Pou3f4
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Pou6f1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Prop1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Prrx1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Prrx2
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Rax
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Shox2
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Uncx
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Vax1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Vax2
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Vsx1
Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Vsx2
Lhx3/MA0135.1/Jaspar	Lhx3
Lhx3/MA0135.1/Jaspar	Nkx6-1
Lhx3/MA0135.1/Jaspar	Nkx6-2
Lhx3/MA0135.1/Jaspar	Nkx6-3
Lhx3/MA0135.1/Jaspar	Pou1f1
Lhx3/MA0135.1/Jaspar	Pou2f1
Lhx3/MA0135.1/Jaspar	Pou2f2
Lhx3/MA0135.1/Jaspar	Pou2f3
Lhx3/MA0135.1/Jaspar	Pou3f1
Lhx3/MA0135.1/Jaspar	Pou3f2
Lhx3/MA0135.1/Jaspar	Pou3f3
Lhx3/MA0135.1/Jaspar	Pou3f4
MAFG::NFE2L1/MA0089.1/Jaspar	Maff
MAFG::NFE2L1/MA0089.1/Jaspar	Mafg
MAFG::NFE2L1/MA0089.1/Jaspar	Mafk
MAFG::NFE2L1/MA0089.1/Jaspar	Nfe2l1
MAFG::NFE2L1/MA0089.1/Jaspar	Nfe2l3
MAF_disc2/encode	Maf
MAF_disc2/encode	Mafa
MAF_disc2/encode	Mafb
MAF_disc2/encode	Nrl
MAF_known1/encode	Maf
MAF_known1/encode	Mafa
MAF_known1/encode	Mafb
MAF_known1/encode	Nrl
MAF_known12/encode	Maf
MAF_known12/encode	Mafa
MAF_known12/encode	Mafb
MAF_known12/encode	Nrl
MAF_known3/encode	Maf
MAF_known3/encode	Mafa
MAF_known3/encode	Mafb
MAF_known3/encode	Nrl
MAZ_1/encode	Maz
MEIS1::HOXA9_1/encode	Hoxa13
MEIS1::HOXA9_1/encode	Hoxb13
MEIS1::HOXA9_1/encode	Hoxc13
MEIS1::HOXA9_1/encode	Hoxd13
MEIS1::HOXA9_1/encode	Meis1
MEIS1::HOXA9_1/encode	Meis2
MEIS1::HOXA9_1/encode	Meis3
MEIS1::HOXA9_1/encode	Pknox1
MEIS1::HOXA9_1/encode	Pknox2
MEIS1_DLX2_1/taiple	Dlx1
MEIS1_DLX2_1/taiple	Dlx2
MEIS1_DLX2_1/taiple	Dlx3
MEIS1_DLX2_1/taiple	Dlx4
MEIS1_DLX2_1/taiple	Dlx5
MEIS1_DLX2_1/taiple	Dlx6
MEIS1_DLX2_1/taiple	Meis1
MEIS1_DLX2_1/taiple	Meis2
MEIS1_DLX2_1/taiple	Meis3
MEIS1_DLX2_1/taiple	Pknox1
MEIS1_DLX2_1/taiple	Pknox2
MEIS1_DRGX_1/taiple	Meis1
MEIS1_DRGX_1/taiple	Meis2
MEIS1_DRGX_1/taiple	Meis3
MEIS1_DRGX_1/taiple	Pknox1
MEIS1_DRGX_1/taiple	Pknox2
MEIS1_DRGX_2/taiple	Meis1
MEIS1_DRGX_2/taiple	Meis2
MEIS1_DRGX_2/taiple	Meis3
MEIS1_DRGX_2/taiple	Pknox1
MEIS1_DRGX_2/taiple	Pknox2
MEIS1_ELF1_1/taiple	Elf1
MEIS1_ELF1_1/taiple	Elf2
MEIS1_ELF1_1/taiple	Elf4
MEIS1_ELF1_1/taiple	Meis1
MEIS1_ELF1_1/taiple	Meis2
MEIS1_ELF1_1/taiple	Meis3
MEIS1_ELF1_1/taiple	Pknox1
MEIS1_ELF1_1/taiple	Pknox2
MEIS1_EOMES_1/taiple	Eomes
MEIS1_EOMES_1/taiple	Meis1
MEIS1_EOMES_1/taiple	Meis2
MEIS1_EOMES_1/taiple	Meis3
MEIS1_EOMES_1/taiple	Pknox1
MEIS1_EOMES_1/taiple	Pknox2
MEIS1_EOMES_1/taiple	Tbr1
MEIS1_EOMES_1/taiple	Tbx21
MEIS1_EVX1_1/taiple	Evx1
MEIS1_EVX1_1/taiple	Evx2
MEIS1_EVX1_1/taiple	Meis1
MEIS1_EVX1_1/taiple	Meis2
MEIS1_EVX1_1/taiple	Meis3
MEIS1_EVX1_1/taiple	Pknox1
MEIS1_EVX1_1/taiple	Pknox2
MEIS1_HOXB13_1/taiple	Hoxa13
MEIS1_HOXB13_1/taiple	Hoxb13
MEIS1_HOXB13_1/taiple	Hoxc13
MEIS1_HOXB13_1/taiple	Hoxd13
MEIS1_HOXB13_1/taiple	Meis1
MEIS1_HOXB13_1/taiple	Meis2
MEIS1_HOXB13_1/taiple	Meis3
MEIS1_HOXB13_1/taiple	Pknox1
MEIS1_HOXB13_1/taiple	Pknox2
MEIS1_MAX_1/taiple	Max
MEIS1_MAX_1/taiple	Meis1
MEIS1_MAX_1/taiple	Meis2
MEIS1_MAX_1/taiple	Meis3
MEIS1_MAX_1/taiple	Pknox1
MEIS1_MAX_1/taiple	Pknox2
MEIS1_ONECUT2_1/taiple	Meis1
MEIS1_ONECUT2_1/taiple	Meis2
MEIS1_ONECUT2_1/taiple	Meis3
MEIS1_ONECUT2_1/taiple	Onecut1
MEIS1_ONECUT2_1/taiple	Onecut2
MEIS1_ONECUT2_1/taiple	Onecut3
MEIS1_ONECUT2_1/taiple	Pknox1
MEIS1_ONECUT2_1/taiple	Pknox2
MEIS1_SOX2_1/taiple	Meis1
MEIS1_SOX2_1/taiple	Meis2
MEIS1_SOX2_1/taiple	Meis3
MEIS1_SOX2_1/taiple	Pknox1
MEIS1_SOX2_1/taiple	Pknox2
MEIS1_SOX2_1/taiple	Sox1
MEIS1_SOX2_1/taiple	Sox14
MEIS1_SOX2_1/taiple	Sox15
MEIS1_SOX2_1/taiple	Sox2
MEIS1_SOX2_1/taiple	Sox21
MEIS1_SOX2_1/taiple	Sox3
MEIS1_SOX2_1/taiple	Sry
MEIS2/MA0774.1/Jaspar	Meis1
MEIS2/MA0774.1/Jaspar	Meis2
MEIS2/MA0774.1/Jaspar	Meis3
MEIS2/MA0774.1/Jaspar	Pknox1
MEIS2/MA0774.1/Jaspar	Pknox2
MEIS2/MA0774.1/Jaspar	Tgif1
MEIS2/MA0774.1/Jaspar	Tgif2
MEOX2_3/encode	Meox1
MEOX2_3/encode	Meox2
MF0002.1_bZIP_CREB/G-box-like_subclass/Jaspar	Atf1
MF0002.1_bZIP_CREB/G-box-like_subclass/Jaspar	Atf3
MF0002.1_bZIP_CREB/G-box-like_subclass/Jaspar	Creb1
MF0002.1_bZIP_CREB/G-box-like_subclass/Jaspar	Crem
MF0002.1_bZIP_CREB/G-box-like_subclass/Jaspar	Jdp2
MF0004.1_Nuclear_Receptor_class/Jaspar	Esrra
MF0004.1_Nuclear_Receptor_class/Jaspar	Esrrb
MF0004.1_Nuclear_Receptor_class/Jaspar	Esrrg
MF0004.1_Nuclear_Receptor_class/Jaspar	Nr2c1
MF0004.1_Nuclear_Receptor_class/Jaspar	Nr2c2
MF0004.1_Nuclear_Receptor_class/Jaspar	Nr2f1
MF0004.1_Nuclear_Receptor_class/Jaspar	Nr2f2
MF0004.1_Nuclear_Receptor_class/Jaspar	Nr2f6
MF0006.1_bZIP_cEBP-like_subclass/Jaspar	Cebpa
MF0006.1_bZIP_cEBP-like_subclass/Jaspar	Cebpb
MF0006.1_bZIP_cEBP-like_subclass/Jaspar	Cebpd
MF0006.1_bZIP_cEBP-like_subclass/Jaspar	Cebpe
MF0006.1_bZIP_cEBP-like_subclass/Jaspar	Dbp
MF0006.1_bZIP_cEBP-like_subclass/Jaspar	Hlf
MF0006.1_bZIP_cEBP-like_subclass/Jaspar	Nfil3
MF0006.1_bZIP_cEBP-like_subclass/Jaspar	Tef
MF0011.1_HMG_class/Jaspar	Sox1
MF0011.1_HMG_class/Jaspar	Sox10
MF0011.1_HMG_class/Jaspar	Sox11
MF0011.1_HMG_class/Jaspar	Sox12
MF0011.1_HMG_class/Jaspar	Sox13
MF0011.1_HMG_class/Jaspar	Sox14
MF0011.1_HMG_class/Jaspar	Sox15
MF0011.1_HMG_class/Jaspar	Sox17
MF0011.1_HMG_class/Jaspar	Sox18
MF0011.1_HMG_class/Jaspar	Sox2
MF0011.1_HMG_class/Jaspar	Sox21
MF0011.1_HMG_class/Jaspar	Sox3
MF0011.1_HMG_class/Jaspar	Sox30
MF0011.1_HMG_class/Jaspar	Sox4
MF0011.1_HMG_class/Jaspar	Sox5
MF0011.1_HMG_class/Jaspar	Sox6
MF0011.1_HMG_class/Jaspar	Sox7
MF0011.1_HMG_class/Jaspar	Sox8
MF0011.1_HMG_class/Jaspar	Sox9
MF0011.1_HMG_class/Jaspar	Sry
MGA_2/encode	Eomes
MGA_2/encode	Mga
MGA_2/encode	Tbr1
MGA_2/encode	Tbx21
MGA_3/encode	Mga
MGA_3/encode	Tbx2
MGA_3/encode	Tbx3
MGA_3/encode	Tbx4
MGA_3/encode	Tbx5
MGA_DLX2_2/taiple	Dlx1
MGA_DLX2_2/taiple	Dlx2
MGA_DLX2_2/taiple	Dlx3
MGA_DLX2_2/taiple	Dlx4
MGA_DLX2_2/taiple	Dlx5
MGA_DLX2_2/taiple	Dlx6
MGA_DLX2_2/taiple	Mga
MGA_EVX1_2/taiple	Evx1
MGA_EVX1_2/taiple	Evx2
MGA_EVX1_2/taiple	Mga
MGA_PITX1_1/taiple	Alx1
MGA_PITX1_1/taiple	Alx3
MGA_PITX1_1/taiple	Alx4
MGA_PITX1_1/taiple	Arx
MGA_PITX1_1/taiple	Dmbx1
MGA_PITX1_1/taiple	Esx1
MGA_PITX1_1/taiple	Isx
MGA_PITX1_1/taiple	Mga
MGA_PITX1_1/taiple	Phox2a
MGA_PITX1_1/taiple	Phox2b
MGA_PITX1_1/taiple	Pitx1
MGA_PITX1_1/taiple	Pitx2
MGA_PITX1_1/taiple	Pitx3
MGA_PITX1_1/taiple	Prrx1
MGA_PITX1_1/taiple	Prrx2
MGA_PITX1_1/taiple	Rax
MGA_PITX1_1/taiple	Shox2
MGA_PITX1_1/taiple	Uncx
MGA_PITX1_1/taiple	Vsx1
MGA_PITX1_1/taiple	Vsx2
MITF(bHLH)/MastCells-MITF-ChIP-Seq(GSE48085)/Homer	Mitf
MITF(bHLH)/MastCells-MITF-ChIP-Seq(GSE48085)/Homer	Tfe3
MITF(bHLH)/MastCells-MITF-ChIP-Seq(GSE48085)/Homer	Tfeb
MITF(bHLH)/MastCells-MITF-ChIP-Seq(GSE48085)/Homer	Tfec
MITF(bHLH)/MastCells-MITF-ChIP-Seq(GSE48085)/Homer	Usf1
MITF(bHLH)/MastCells-MITF-ChIP-Seq(GSE48085)/Homer	Usf2
MLX/MA0663.1/Jaspar	Arnt
MLX/MA0663.1/Jaspar	Arnt2
MLX/MA0663.1/Jaspar	Bhlhe40
MLX/MA0663.1/Jaspar	Bhlhe41
MLX/MA0663.1/Jaspar	Mitf
MLX/MA0663.1/Jaspar	Mlx
MLX/MA0663.1/Jaspar	Tfe3
MLX/MA0663.1/Jaspar	Tfeb
MLX/MA0663.1/Jaspar	Tfec
MSC/MA0665.1/Jaspar	Msc
MSC/MA0665.1/Jaspar	Myf5
MSC/MA0665.1/Jaspar	Myf6
MSC/MA0665.1/Jaspar	Myod1
MSC/MA0665.1/Jaspar	Myog
MSC/MA0665.1/Jaspar	Tcf21
MSC/MA0665.1/Jaspar	Tfap4
MSX1_1/encode	Msx1
MSX1_1/encode	Msx2
MSX2_5/encode	Msx1
MSX2_5/encode	Msx2
MTF1/MA0863.1/Jaspar	Mtf1
MTF1_1/encode	Mtf1
MYB(HTH)/ERMYB-Myb-ChIPSeq(GSE22095)/Homer	Myb
MYB(HTH)/ERMYB-Myb-ChIPSeq(GSE22095)/Homer	Mybl1
MYB(HTH)/ERMYB-Myb-ChIPSeq(GSE22095)/Homer	Mybl2
MYBL1/MA0776.1/Jaspar	Myb
MYBL1/MA0776.1/Jaspar	Mybl1
MYBL1/MA0776.1/Jaspar	Mybl2
MYBL1_5/encode	Myb
MYBL1_5/encode	Mybl1
MYBL1_5/encode	Mybl2
MYBL1_ELF1_1/taiple	Elf1
MYBL1_ELF1_1/taiple	Elf2
MYBL1_ELF1_1/taiple	Elf4
MYBL1_ELF1_1/taiple	Myb
MYBL1_ELF1_1/taiple	Mybl1
MYBL1_ELF1_1/taiple	Mybl2
MYBL1_EOMES_1/taiple	Eomes
MYBL1_EOMES_1/taiple	Myb
MYBL1_EOMES_1/taiple	Mybl1
MYBL1_EOMES_1/taiple	Mybl2
MYBL1_EOMES_1/taiple	Tbr1
MYBL1_EOMES_1/taiple	Tbx21
MYBL1_EOMES_2/taiple	Eomes
MYBL1_EOMES_2/taiple	Myb
MYBL1_EOMES_2/taiple	Mybl1
MYBL1_EOMES_2/taiple	Mybl2
MYBL1_EOMES_2/taiple	Tbr1
MYBL1_EOMES_2/taiple	Tbx21
MYBL1_FIGLA_1/taiple	Figla
MYBL1_FIGLA_1/taiple	Myb
MYBL1_FIGLA_1/taiple	Mybl1
MYBL1_FIGLA_1/taiple	Mybl2
MYBL1_FIGLA_2/taiple	Figla
MYBL1_FIGLA_2/taiple	Myb
MYBL1_FIGLA_2/taiple	Mybl1
MYBL1_FIGLA_2/taiple	Mybl2
MYBL1_FIGLA_3/taiple	Figla
MYBL1_FIGLA_3/taiple	Myb
MYBL1_FIGLA_3/taiple	Mybl1
MYBL1_FIGLA_3/taiple	Mybl2
MYBL1_FIGLA_4/taiple	Figla
MYBL1_FIGLA_4/taiple	Myb
MYBL1_FIGLA_4/taiple	Mybl1
MYBL1_FIGLA_4/taiple	Mybl2
MYBL1_FIGLA_5/taiple	Figla
MYBL1_FIGLA_5/taiple	Myb
MYBL1_FIGLA_5/taiple	Mybl1
MYBL1_FIGLA_5/taiple	Mybl2
MYBL1_HOXA13_1/taiple	Hoxa13
MYBL1_HOXA13_1/taiple	Hoxb13
MYBL1_HOXA13_1/taiple	Hoxc13
MYBL1_HOXA13_1/taiple	Hoxd13
MYBL1_HOXA13_1/taiple	Myb
MYBL1_HOXA13_1/taiple	Mybl1
MYBL1_HOXA13_1/taiple	Mybl2
MYBL1_MAX_1/taiple	Max
MYBL1_MAX_1/taiple	Myb
MYBL1_MAX_1/taiple	Mybl1
MYBL1_MAX_1/taiple	Mybl2
MYBL1_MAX_2/taiple	Max
MYBL1_MAX_2/taiple	Myb
MYBL1_MAX_2/taiple	Mybl1
MYBL1_MAX_2/taiple	Mybl2
MYBL1_MAX_3/taiple	Max
MYBL1_MAX_3/taiple	Myb
MYBL1_MAX_3/taiple	Mybl1
MYBL1_MAX_3/taiple	Mybl2
MYBL1_ONECUT2_1/taiple	Myb
MYBL1_ONECUT2_1/taiple	Mybl1
MYBL1_ONECUT2_1/taiple	Mybl2
MYBL1_ONECUT2_1/taiple	Onecut1
MYBL1_ONECUT2_1/taiple	Onecut2
MYBL1_ONECUT2_1/taiple	Onecut3
MYBL1_TBX21_1/taiple	Eomes
MYBL1_TBX21_1/taiple	Myb
MYBL1_TBX21_1/taiple	Mybl1
MYBL1_TBX21_1/taiple	Mybl2
MYBL1_TBX21_1/taiple	Tbr1
MYBL1_TBX21_1/taiple	Tbx21
MYBL2/MA0777.1/Jaspar	Myb
MYBL2/MA0777.1/Jaspar	Mybl1
MYBL2/MA0777.1/Jaspar	Mybl2
MYBL2_1/encode	Myb
MYBL2_1/encode	Mybl1
MYBL2_1/encode	Mybl2
MYB_1/encode	Myb
MYB_1/encode	Mybl1
MYB_1/encode	Mybl2
MYB_2/encode	Myb
MYB_2/encode	Mybl1
MYB_2/encode	Mybl2
MYC_disc10/encode	Myc
MYC_disc10/encode	Mycn
MYC_disc4/encode	Myc
MYC_disc4/encode	Mycn
MYC_disc6/encode	Myc
MYC_disc6/encode	Mycn
MYC_disc7/encode	Myc
MYC_disc7/encode	Mycn
MYC_disc8/encode	Myc
MYC_disc8/encode	Mycn
MYC_known10/encode	Myc
MYC_known10/encode	Mycn
MYC_known20/encode	Max
MYC_known20/encode	Myc
MYC_known20/encode	Mycn
MYC_known6/encode	Myc
MYC_known6/encode	Mycn
MYC_known8/encode	Myc
MYC_known8/encode	Mycn
MYOD1_1/encode	Myf5
MYOD1_1/encode	Myf6
MYOD1_1/encode	Myod1
MYOD1_1/encode	Myog
MZF1(var.2)/MA0057.1/Jaspar	Mzf1
MZF1/MA0056.1/Jaspar	Mzf1
MafA(bZIP)/Islet-MafA-ChIP-Seq(GSE30298)/Homer	Maf
MafA(bZIP)/Islet-MafA-ChIP-Seq(GSE30298)/Homer	Mafa
MafA(bZIP)/Islet-MafA-ChIP-Seq(GSE30298)/Homer	Mafb
MafA(bZIP)/Islet-MafA-ChIP-Seq(GSE30298)/Homer	Nrl
MafF(bZIP)/HepG2-MafF-ChIP-Seq(GSE31477)/Homer	Maf
MafF(bZIP)/HepG2-MafF-ChIP-Seq(GSE31477)/Homer	Mafa
MafF(bZIP)/HepG2-MafF-ChIP-Seq(GSE31477)/Homer	Mafb
MafF(bZIP)/HepG2-MafF-ChIP-Seq(GSE31477)/Homer	Maff
MafF(bZIP)/HepG2-MafF-ChIP-Seq(GSE31477)/Homer	Mafg
MafF(bZIP)/HepG2-MafF-ChIP-Seq(GSE31477)/Homer	Mafk
MafF(bZIP)/HepG2-MafF-ChIP-Seq(GSE31477)/Homer	Nrl
MafK(bZIP)/C2C12-MafK-ChIP-Seq(GSE36030)/Homer	Maf
MafK(bZIP)/C2C12-MafK-ChIP-Seq(GSE36030)/Homer	Mafa
MafK(bZIP)/C2C12-MafK-ChIP-Seq(GSE36030)/Homer	Mafb
MafK(bZIP)/C2C12-MafK-ChIP-Seq(GSE36030)/Homer	Maff
MafK(bZIP)/C2C12-MafK-ChIP-Seq(GSE36030)/Homer	Mafg
MafK(bZIP)/C2C12-MafK-ChIP-Seq(GSE36030)/Homer	Mafk
MafK(bZIP)/C2C12-MafK-ChIP-Seq(GSE36030)/Homer	Nrl
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Arnt
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Arnt2
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Arntl
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Arntl2
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Bhlhe40
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Bhlhe41
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Clock
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Creb3l1
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Creb3l2
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Hey1
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Hey2
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Heyl
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Id1
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Id2
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Id4
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Max
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Mitf
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Mlxip
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Mlxipl
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Mnt
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Mxd1
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Mxd4
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Mxi1
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Myc
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Mycn
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Npas2
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Sin3a
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Tfe3
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Tfeb
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Tfec
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Usf1
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Usf2
Maz(Zf)/HepG2-Maz-ChIP-Seq(GSE31477)/Homer	Maz
Maz(Zf)/HepG2-Maz-ChIP-Seq(GSE31477)/Homer	Patz1
Mecom/MA0029.1/Jaspar	Mecom
Mecom/MA0029.1/Jaspar	Runx1
Mecom/MA0029.1/Jaspar	Runx2
Mecom/MA0029.1/Jaspar	Runx3
Mef2c(MADS)/GM12878-Mef2c-ChIP-Seq(GSE32465)/Homer	Mef2a
Mef2c(MADS)/GM12878-Mef2c-ChIP-Seq(GSE32465)/Homer	Mef2b
Mef2c(MADS)/GM12878-Mef2c-ChIP-Seq(GSE32465)/Homer	Mef2c
Mef2c(MADS)/GM12878-Mef2c-ChIP-Seq(GSE32465)/Homer	Mef2d
Mitf/MA0620.1/Jaspar	Mitf
Mitf/MA0620.1/Jaspar	Mlx
Mitf/MA0620.1/Jaspar	Tfe3
Mitf/MA0620.1/Jaspar	Tfeb
Mitf/MA0620.1/Jaspar	Tfec
Mouse_Recombination_Hotspot(Zf)/Testis-DMC1-ChIP-Seq(GSE24438)/Homer	Dmc1
Myb/MA0100.2/Jaspar	Myb
Myb/MA0100.2/Jaspar	Mybl1
Myb/MA0100.2/Jaspar	Mybl2
MyoD(bHLH)/Myotube-MyoD-ChIP-Seq(GSE21614)/Homer	Ascl1
MyoD(bHLH)/Myotube-MyoD-ChIP-Seq(GSE21614)/Homer	Ascl2
MyoD(bHLH)/Myotube-MyoD-ChIP-Seq(GSE21614)/Homer	Lyl1
MyoD(bHLH)/Myotube-MyoD-ChIP-Seq(GSE21614)/Homer	Msc
